"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0020300001","2","2548","Dwyane Wade","1610612748","Miami Heat","1","11","48","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","16","2548","Dwyane Wade","1610612748","Miami Heat","1","10","6","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","8","-84","-21","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","18","2548","Dwyane Wade","1610612748","Miami Heat","1","9","21","Made Shot","Turnaround Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-38","8","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","54","2548","Dwyane Wade","1610612748","Miami Heat","1","4","58","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.","8","-77","35","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","57","2548","Dwyane Wade","1610612748","Miami Heat","1","4","28","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","19","-87","179","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","66","2548","Dwyane Wade","1610612748","Miami Heat","1","4","2","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","130","2548","Dwyane Wade","1610612748","Miami Heat","2","9","21","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","12","-120","-8","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","213","2548","Dwyane Wade","1610612748","Miami Heat","2","1","37","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","228","2548","Dwyane Wade","1610612748","Miami Heat","2","0","41","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","236","2548","Dwyane Wade","1610612748","Miami Heat","2","0","0","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","19","-38","191","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","242","2548","Dwyane Wade","1610612748","Miami Heat","3","11","22","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","257","2548","Dwyane Wade","1610612748","Miami Heat","3","9","12","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","21","-177","127","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","280","2548","Dwyane Wade","1610612748","Miami Heat","3","7","27","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","291","2548","Dwyane Wade","1610612748","Miami Heat","3","6","32","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","28","-182","219","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","346","2548","Dwyane Wade","1610612748","Miami Heat","3","0","3","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","3","59","1","1","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","415","2548","Dwyane Wade","1610612748","Miami Heat","4","4","11","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","418","2548","Dwyane Wade","1610612748","Miami Heat","4","3","45","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","17","85","153","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300001","434","2548","Dwyane Wade","1610612748","Miami Heat","4","1","42","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","6","61","1","0","20031028","PHI","MIA"
"Shot Chart Detail","0020300004","33","2548","Dwyane Wade","1610612748","Miami Heat","1","8","9","Missed Shot","Driving Finger Roll Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","8","12","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","123","2548","Dwyane Wade","1610612748","Miami Heat","2","10","10","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-23","10","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","153","2548","Dwyane Wade","1610612748","Miami Heat","2","7","40","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","17","176","33","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","161","2548","Dwyane Wade","1610612748","Miami Heat","2","7","9","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-163","10","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","193","2548","Dwyane Wade","1610612748","Miami Heat","2","3","58","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","20","12","1","1","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","208","2548","Dwyane Wade","1610612748","Miami Heat","2","2","54","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-31","17","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","251","2548","Dwyane Wade","1610612748","Miami Heat","3","10","52","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","225","5","1","1","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","264","2548","Dwyane Wade","1610612748","Miami Heat","3","9","0","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","316","2548","Dwyane Wade","1610612748","Miami Heat","3","3","0","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-238","3","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","356","2548","Dwyane Wade","1610612748","Miami Heat","4","11","33","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-49","48","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","360","2548","Dwyane Wade","1610612748","Miami Heat","4","11","6","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-33","2","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300004","410","2548","Dwyane Wade","1610612748","Miami Heat","4","6","15","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","15","-151","33","1","0","20031029","BOS","MIA"
"Shot Chart Detail","0020300020","19","2548","Dwyane Wade","1610612748","Miami Heat","1","9","2","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300020","22","2548","Dwyane Wade","1610612748","Miami Heat","1","8","55","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300020","135","2548","Dwyane Wade","1610612748","Miami Heat","2","8","53","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","12","-89","81","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300020","153","2548","Dwyane Wade","1610612748","Miami Heat","2","7","53","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300020","174","2548","Dwyane Wade","1610612748","Miami Heat","2","6","21","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300020","236","2548","Dwyane Wade","1610612748","Miami Heat","2","0","58","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","12","-52","110","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300020","242","2548","Dwyane Wade","1610612748","Miami Heat","2","0","29","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031031","MIA","DET"
"Shot Chart Detail","0020300020","268","2548","Dwyane Wade","1610612748","Miami Heat","3","10","33","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","13","-62","123","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300020","281","2548","Dwyane Wade","1610612748","Miami Heat","3","9","30","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031031","MIA","DET"
"Shot Chart Detail","0020300077","2","2548","Dwyane Wade","1610612748","Miami Heat","1","11","43","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","16","92","132","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","4","2548","Dwyane Wade","1610612748","Miami Heat","1","11","37","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","9","2548","Dwyane Wade","1610612748","Miami Heat","1","10","38","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","21","245","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","20","2548","Dwyane Wade","1610612748","Miami Heat","1","9","12","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","16","56","150","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","32","2548","Dwyane Wade","1610612748","Miami Heat","1","8","0","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","13","-133","10","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","44","2548","Dwyane Wade","1610612748","Miami Heat","1","7","2","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","83","2548","Dwyane Wade","1610612748","Miami Heat","1","2","34","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","13","52","128","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","134","2548","Dwyane Wade","1610612748","Miami Heat","2","9","22","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","140","2548","Dwyane Wade","1610612748","Miami Heat","2","8","35","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","10","-2","107","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","175","2548","Dwyane Wade","1610612748","Miami Heat","2","5","17","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","216","2548","Dwyane Wade","1610612748","Miami Heat","2","0","39","Made Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","8","36","74","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","239","2548","Dwyane Wade","1610612748","Miami Heat","3","11","8","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","46","238","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","267","2548","Dwyane Wade","1610612748","Miami Heat","3","8","25","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","17","128","123","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","289","2548","Dwyane Wade","1610612748","Miami Heat","3","5","46","Missed Shot","Driving Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","297","2548","Dwyane Wade","1610612748","Miami Heat","3","4","57","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","375","2548","Dwyane Wade","1610612748","Miami Heat","4","7","5","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","22","-72","210","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","397","2548","Dwyane Wade","1610612748","Miami Heat","4","5","22","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","423","2548","Dwyane Wade","1610612748","Miami Heat","4","3","14","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","16","-67","153","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","434","2548","Dwyane Wade","1610612748","Miami Heat","4","2","23","Made Shot","Running Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-26","17","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","437","2548","Dwyane Wade","1610612748","Miami Heat","4","1","47","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","21","-110","184","1","1","20031108","MIA","MIN"
"Shot Chart Detail","0020300077","466","2548","Dwyane Wade","1610612748","Miami Heat","4","0","9","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031108","MIA","MIN"
"Shot Chart Detail","0020300099","27","2548","Dwyane Wade","1610612748","Miami Heat","1","8","57","Made Shot","Running Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","9","-89","22","1","1","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","93","2548","Dwyane Wade","1610612748","Miami Heat","1","2","27","Made Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","11","113","25","1","1","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","180","2548","Dwyane Wade","1610612748","Miami Heat","2","5","18","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","3","49","1","1","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","197","2548","Dwyane Wade","1610612748","Miami Heat","2","2","57","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","209","2548","Dwyane Wade","1610612748","Miami Heat","2","1","45","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","239","2548","Dwyane Wade","1610612748","Miami Heat","3","10","43","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","20","-138","158","1","0","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","289","2548","Dwyane Wade","1610612748","Miami Heat","3","5","33","Missed Shot","Jump Bank Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","17","-156","72","1","0","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","399","2548","Dwyane Wade","1610612748","Miami Heat","4","6","25","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","26","-8","261","1","0","20031111","HOU","MIA"
"Shot Chart Detail","0020300099","435","2548","Dwyane Wade","1610612748","Miami Heat","4","2","30","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","13","-135","12","1","0","20031111","HOU","MIA"
"Shot Chart Detail","0020300106","15","2548","Dwyane Wade","1610612748","Miami Heat","1","10","7","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","21","35","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","16","2548","Dwyane Wade","1610612748","Miami Heat","1","10","3","Made Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","22","2548","Dwyane Wade","1610612748","Miami Heat","1","9","21","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","43","25","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","29","2548","Dwyane Wade","1610612748","Miami Heat","1","8","47","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","36","2548","Dwyane Wade","1610612748","Miami Heat","1","8","16","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","70","2548","Dwyane Wade","1610612748","Miami Heat","1","4","30","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","210","2548","Dwyane Wade","1610612748","Miami Heat","2","1","39","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.","15","66","140","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","213","2548","Dwyane Wade","1610612748","Miami Heat","2","1","26","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","216","2548","Dwyane Wade","1610612748","Miami Heat","2","0","39","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","11","92","71","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","243","2548","Dwyane Wade","1610612748","Miami Heat","3","9","39","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","18","-102","158","1","1","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","248","2548","Dwyane Wade","1610612748","Miami Heat","3","9","0","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","39","245","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","298","2548","Dwyane Wade","1610612748","Miami Heat","3","2","59","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","20","202","10","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","306","2548","Dwyane Wade","1610612748","Miami Heat","3","2","28","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","312","2548","Dwyane Wade","1610612748","Miami Heat","3","1","23","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","315","2548","Dwyane Wade","1610612748","Miami Heat","3","1","12","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","17","-179","8","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","317","2548","Dwyane Wade","1610612748","Miami Heat","3","1","8","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031112","MIA","CLE"
"Shot Chart Detail","0020300106","427","2548","Dwyane Wade","1610612748","Miami Heat","4","1","50","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","18","-120","146","1","0","20031112","MIA","CLE"
"Shot Chart Detail","0020300117","45","2548","Dwyane Wade","1610612748","Miami Heat","1","5","15","Made Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","21","36","1","1","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","57","2548","Dwyane Wade","1610612748","Miami Heat","1","3","51","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","-10","118","1","0","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","142","2548","Dwyane Wade","1610612748","Miami Heat","2","6","28","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","126","210","1","0","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","174","2548","Dwyane Wade","1610612748","Miami Heat","2","3","25","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","219","2548","Dwyane Wade","1610612748","Miami Heat","3","11","2","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","246","2548","Dwyane Wade","1610612748","Miami Heat","3","8","11","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","526","2548","Dwyane Wade","1610612748","Miami Heat","5","4","42","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","12","102","66","1","1","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","528","2548","Dwyane Wade","1610612748","Miami Heat","5","3","59","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","69","-1","1","0","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","560","2548","Dwyane Wade","1610612748","Miami Heat","5","0","23","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031114","MIA","WAS"
"Shot Chart Detail","0020300117","562","2548","Dwyane Wade","1610612748","Miami Heat","5","0","19","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031114","MIA","WAS"
"Shot Chart Detail","0020300138","4","2548","Dwyane Wade","1610612748","Miami Heat","1","11","34","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","30","2548","Dwyane Wade","1610612748","Miami Heat","1","8","53","Missed Shot","Finger Roll Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","0","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","84","2548","Dwyane Wade","1610612748","Miami Heat","1","3","42","Made Shot","Jump Bank Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","12","-112","63","1","1","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","91","2548","Dwyane Wade","1610612748","Miami Heat","1","3","6","Made Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-21","23","1","1","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","302","2548","Dwyane Wade","1610612748","Miami Heat","3","11","12","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","16","97","137","1","0","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","343","2548","Dwyane Wade","1610612748","Miami Heat","3","7","6","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","21","144","163","1","0","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","507","2548","Dwyane Wade","1610612748","Miami Heat","4","4","31","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","12","-2","125","1","1","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","510","2548","Dwyane Wade","1610612748","Miami Heat","4","4","5","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","20","-202","28","1","0","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","520","2548","Dwyane Wade","1610612748","Miami Heat","4","3","3","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","15","151","-6","1","0","20031116","LAL","MIA"
"Shot Chart Detail","0020300138","553","2548","Dwyane Wade","1610612748","Miami Heat","4","0","4","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.","14","26","145","1","1","20031116","LAL","MIA"
"Shot Chart Detail","0020300151","8","2548","Dwyane Wade","1610612748","Miami Heat","1","10","41","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","20","-6","206","1","0","20031118","SEA","MIA"
"Shot Chart Detail","0020300151","14","2548","Dwyane Wade","1610612748","Miami Heat","1","10","3","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031118","SEA","MIA"
"Shot Chart Detail","0020300151","71","2548","Dwyane Wade","1610612748","Miami Heat","1","3","53","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031118","SEA","MIA"
"Shot Chart Detail","0020300151","82","2548","Dwyane Wade","1610612748","Miami Heat","1","2","51","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-41","0","1","0","20031118","SEA","MIA"
"Shot Chart Detail","0020300151","148","2548","Dwyane Wade","1610612748","Miami Heat","2","8","14","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","9","-99","-14","1","0","20031118","SEA","MIA"
"Shot Chart Detail","0020300151","162","2548","Dwyane Wade","1610612748","Miami Heat","2","6","58","Made Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","0","1","1","20031118","SEA","MIA"
"Shot Chart Detail","0020300151","166","2548","Dwyane Wade","1610612748","Miami Heat","2","6","35","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-64","-11","1","0","20031118","SEA","MIA"
"Shot Chart Detail","0020300151","240","2548","Dwyane Wade","1610612748","Miami Heat","2","1","7","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-33","25","1","1","20031118","SEA","MIA"
