"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0021100009","42","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","8","5","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","39","55","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","53","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","7","17","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","9","1","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","194","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","5","31","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","-40","241","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","210","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","3","45","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","29","42","1","1","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","254","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","0","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","21","9","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","263","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","11","23","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","233","25","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","289","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","9","14","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","17","-21","170","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","313","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","5","44","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","138","205","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","464","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","5","15","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","21","-155","148","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","480","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","2","24","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-2","26","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","501","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","0","27","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-92","233","1","1","20111226","CLE","TOR"
"Shot Chart Detail","0021100009","514","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","0","6","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-116","222","1","0","20111226","CLE","TOR"
"Shot Chart Detail","0021100026","2","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","11","36","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-2","9","1","0","20111228","DET","CLE"
"Shot Chart Detail","0021100026","29","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","7","17","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-7","66","1","1","20111228","DET","CLE"
"Shot Chart Detail","0021100026","32","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","6","54","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","1","1","1","1","20111228","DET","CLE"
"Shot Chart Detail","0021100026","195","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","3","23","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","1","3","1","1","20111228","DET","CLE"
"Shot Chart Detail","0021100026","207","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","1","54","Made Shot","Running Bank shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-155","58","1","1","20111228","DET","CLE"
"Shot Chart Detail","0021100026","210","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","1","23","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","36","15","1","0","20111228","DET","CLE"
"Shot Chart Detail","0021100026","232","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","16","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","2","-2","1","1","20111228","DET","CLE"
"Shot Chart Detail","0021100026","267","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","8","49","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","21","73","205","1","0","20111228","DET","CLE"
"Shot Chart Detail","0021100026","291","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","6","33","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-4","-11","1","0","20111228","DET","CLE"
"Shot Chart Detail","0021100040","12","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","11","3","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","9","4","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","18","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","10","33","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","22","-71","216","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","37","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","8","3","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-2","0","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","41","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","7","43","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","19","-112","165","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","43","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","7","19","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","16","-101","135","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","187","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","7","11","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","0","-10","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","231","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","3","21","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","20","-106","179","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","234","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","2","51","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","19","2","198","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","313","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","8","47","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","-26","250","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","326","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","7","25","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-7","15","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","360","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","4","56","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-218","153","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","496","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","6","48","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","10","3","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","514","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","5","14","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-5","9","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","534","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","3","36","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","18","-125","131","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","547","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","2","32","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-2","-3","1","1","20111230","IND","CLE"
"Shot Chart Detail","0021100040","567","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","1","5","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","9","-87","48","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","580","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","0","0","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-11","0","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","586","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","5","4","48","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","19","-147","131","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100040","598","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","5","2","45","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","17","-90","145","1","0","20111230","IND","CLE"
"Shot Chart Detail","0021100060","25","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","8","18","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","27","-105","250","1","0","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","27","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","8","11","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-15","9","1","1","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","39","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","7","15","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","22","154","167","1","1","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","65","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","5","5","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-144","197","1","1","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","222","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","5","24","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-141","89","1","0","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","230","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","4","36","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-164","4","1","0","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","248","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","2","27","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","7","1","0","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","271","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","53","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-2","15","1","0","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","297","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","9","31","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","-5","249","1","1","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","299","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","9","0","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","173","216","1","1","20120101","CLE","NJN"
"Shot Chart Detail","0021100060","325","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","5","56","Missed Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","6","-11","1","0","20120101","CLE","NJN"
"Shot Chart Detail","0021100076","8","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","11","9","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","6","1","0","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","57","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","7","40","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","21","-152","159","1","0","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","73","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","5","49","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","17","100","138","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","76","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","5","21","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","105","227","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","243","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","3","21","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","7","4","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","251","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","2","30","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","1","1","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","269","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","13","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","10","-8","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","288","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","10","48","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-5","15","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","329","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","6","59","Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","14","-144","31","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100076","337","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","5","27","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","154","190","1","1","20120103","CLE","CHA"
"Shot Chart Detail","0021100082","5","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","11","39","Missed Shot","Tip Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-4","4","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","15","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","10","33","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","0","23","1","1","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","40","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","6","35","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","-62","233","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","184","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","6","40","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","23","15","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","200","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","4","58","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-73","30","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","215","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","3","59","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","19","195","14","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","244","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","30","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","19","125","148","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","266","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","10","18","Missed Shot","Running Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-10","72","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","268","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","10","15","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-45","52","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","297","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","7","48","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-15","9","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","311","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","7","0","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-163","7","1","1","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","338","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","4","11","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.","14","-26","145","1","0","20120104","TOR","CLE"
"Shot Chart Detail","0021100082","472","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","4","16","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-13","11","1","1","20120104","TOR","CLE"
"Shot Chart Detail","0021100106","4","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","11","19","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","19","129","143","1","0","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","26","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","9","23","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","16","160","30","1","1","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","51","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","6","28","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","20","-160","127","1","1","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","72","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","4","46","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","-57","52","1","0","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","85","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","3","14","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-5","6","1","1","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","187","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","5","39","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-169","186","1","1","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","239","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","32","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","138","200","1","0","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","272","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","9","48","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-7","4","1","0","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","276","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","9","29","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","16","-152","58","1","0","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","311","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","6","15","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","22","-106","197","1","1","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","463","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","6","1","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","16","-56","159","1","0","20120106","MIN","CLE"
"Shot Chart Detail","0021100106","477","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","3","54","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-4","11","1","0","20120106","MIN","CLE"
"Shot Chart Detail","0021100124","12","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","10","21","Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","16","-122","107","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","19","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","8","53","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-16","3","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","21","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","8","29","Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","19","-147","131","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100124","58","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","5","58","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","10","7","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","206","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","4","40","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","17","12","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100124","236","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","57","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","16","94","131","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100124","241","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","23","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","89","230","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100124","250","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","2","0","0","Missed Shot","Jump Shot","3PT Field Goal","Backcourt","Back Court(BC)","Back Court Shot","61","43","616","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100124","281","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","9","42","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-15","1","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","296","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","8","19","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","20","200","3","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","315","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","6","17","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","7","1","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","318","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","6","3","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-51","34","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","336","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","4","41","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","-5","6","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","344","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","4","8","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","62","241","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100124","489","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","4","16","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-11","1","1","1","20120108","POR","CLE"
"Shot Chart Detail","0021100124","514","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","2","16","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-26","3","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100124","543","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","4","0","3","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","22","-210","77","1","0","20120108","POR","CLE"
"Shot Chart Detail","0021100139","29","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","8","48","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-24","12","1","1","20120110","UTA","CLE"
"Shot Chart Detail","0021100139","35","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","7","59","Made Shot","Running Bank shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","26","4","1","1","20120110","UTA","CLE"
"Shot Chart Detail","0021100139","43","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","6","38","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.","15","1","154","1","1","20120110","UTA","CLE"
"Shot Chart Detail","0021100139","46","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","6","16","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-111","220","1","0","20120110","UTA","CLE"
"Shot Chart Detail","0021100139","58","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","1","5","16","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","24","17","1","0","20120110","UTA","CLE"
"Shot Chart Detail","0021100139","247","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","10","17","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-10","63","1","0","20120110","UTA","CLE"
"Shot Chart Detail","0021100139","264","202681","Kyrie Irving","1610612739","Cleveland Cavaliers","3","8","22","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-112","214","1","1","20120110","UTA","CLE"
